Rk,Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG,Matches
227,Federico Gatti,itITA,DF,Juventus,26,1998,30,26,"2,195",24.4,1,0,1,1,0,0,2,0,2.5,2.5,0.5,2.9,24,73,6,0.04,0,0.04,0.04,0.04,0.1,0.02,0.12,0.1,0.12,Matches
228,David de Gea,esESP,GK,Fiorentina,33,1990,35,35,"3,150",35,0,1,1,0,0,0,1,0,0,0,0.4,0.4,0,0,0,0,0.03,0.03,0,0.03,0,0.01,0.01,0,0.01,Matches
229,Valentin Gendrey,frFRA,DF,Lecce,24,2000,2,2,180,2,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,7,5,4,0,0,0,0,0,0.09,0.05,0.14,0.09,0.14,Matches
230,Daniele Ghilardi,itITA,DF,Hellas Verona,21,2003,24,21,"2,029",22.5,0,0,0,0,0,0,7,1,0.6,0.6,0.2,0.8,16,57,7,0,0,0,0,0,0.03,0.01,0.04,0.03,0.04,Matches
231,Lautaro Gianetti,arARG,DF,Udinese,30,1993,15,11,878,9.8,1,0,1,1,0,0,4,0,0.1,0,0.1,0.1,0,19,3,0.1,0,0.1,0.1,0.1,0.01,0.01,0.02,0,0.01,Matches
232,Samuel Gigot,frFRA,DF,Lazio,30,1993,15,7,683,7.6,2,0,2,2,0,0,2,0,1.3,1.3,0,1.3,7,12,5,0.26,0,0.26,0.26,0.26,0.17,0,0.17,0.17,0.17,Matches
233,Mario Gila,esESP,DF,Lazio,23,2000,32,31,"2,741",30.5,1,0,1,1,0,0,8,0,1.1,1.1,0.6,1.7,48,157,12,0.03,0,0.03,0.03,0.03,0.03,0.02,0.05,0.03,0.05,Matches
234,Billy Gilmour,sctSCO,MF,Napoli,23,2001,26,13,"1,177",13.1,0,1,1,0,0,0,0,0,0.5,0.5,1.8,2.3,11,67,18,0,0.08,0.08,0,0.08,0.04,0.14,0.18,0.04,0.18,Matches
235,Santiago Giménez,mxMEX,FW,Milan,23,2001,14,7,669,7.4,5,2,7,5,0,1,3,1,4.8,4,0.9,4.9,13,6,38,0.67,0.27,0.94,0.67,0.94,0.64,0.13,0.77,0.54,0.66,Matches
236,Gvidas Gineitis,ltLTU,MF,Torino,20,2004,30,15,"1,430",15.9,3,1,4,3,0,0,5,0,1.3,1.3,2,3.3,15,36,43,0.19,0.06,0.25,0.19,0.25,0.08,0.13,0.21,0.08,0.21,Matches
237,Ben Godfrey,engENG,DF,Atalanta,26,1998,1,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Matches
238,Saba Goglichidze,geGEO,DF,Empoli,20,2004,33,29,"2,539",28.2,0,1,1,0,0,0,3,1,0.3,0.3,0.3,0.6,12,45,9,0,0.04,0.04,0,0.04,0.01,0.01,0.02,0.01,0.02,Matches
239,Edoardo Goldaniga,itITA,DF,Como,30,1993,32,28,"2,532",28.1,1,0,1,1,0,0,12,1,2.5,2.5,0.3,2.8,20,81,8,0.04,0,0.04,0.04,0.04,0.09,0.01,0.1,0.09,0.1,Matches
240,Pierluigi Gollini,itITA,GK,Genoa,29,1995,7,7,630,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
241,Nicolás González,arARG,"FW,MF",Juventus,26,1998,26,23,"1,750",19.4,3,2,5,3,0,0,3,0,4.1,4.1,1.1,5.1,35,69,123,0.15,0.1,0.26,0.15,0.26,0.21,0.06,0.26,0.21,0.26,Matches
242,Robin Gosens,deGER,DF,Fiorentina,30,1994,32,29,"2,521",28,5,5,10,5,0,0,6,0,1.8,1.8,2.4,4.1,31,102,91,0.18,0.18,0.36,0.18,0.36,0.06,0.08,0.15,0.06,0.15,Matches
243,Lucas Gourna-Douath,frFRA,MF,Roma,20,2003,6,2,229,2.5,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,4,9,9,0,0,0,0,0,0.05,0.04,0.09,0.05,0.09,Matches
244,Alberto Grassi,itITA,MF,Empoli,29,1995,28,27,"2,203",24.5,1,0,1,1,0,0,8,0,1,1,0.8,1.9,18,74,24,0.04,0,0.04,0.04,0.04,0.04,0.03,0.08,0.04,0.08,Matches
245,Mattéo Guendouzi,frFRA,MF,Lazio,25,1999,37,37,"3,270",36.3,1,3,4,1,0,0,7,0,1.4,1.4,3.2,4.6,89,316,64,0.03,0.08,0.11,0.03,0.11,0.04,0.09,0.13,0.04,0.13,Matches
246,Frederic Guilbert,frFRA,DF,Lecce,29,1994,31,31,"2,435",27.1,0,1,1,0,0,0,3,2,0.3,0.3,1.8,2.1,48,88,45,0,0.04,0.04,0,0.04,0.01,0.07,0.08,0.01,0.08,Matches
247,Albert Guðmundsson,isISL,"FW,MF",Fiorentina,27,1997,24,16,"1,273",14.1,6,1,7,4,2,2,2,0,4.5,2.9,1.8,4.8,35,37,59,0.42,0.07,0.49,0.28,0.35,0.32,0.13,0.45,0.21,0.34,Matches
248,Emmanuel Gyasi,ghGHA,"DF,FW",Empoli,30,1994,37,37,"3,217",35.7,2,1,3,2,0,0,5,0,3.9,3.9,0.7,4.6,22,53,108,0.06,0.03,0.08,0.06,0.08,0.11,0.02,0.13,0.11,0.13,Matches
249,Christian Gytkjær,dkDEN,FW,Venezia,34,1990,29,6,754,8.4,2,1,3,1,1,1,0,0,2.4,1.6,0.5,2.1,3,5,52,0.24,0.12,0.36,0.12,0.24,0.29,0.06,0.34,0.2,0.25,Matches
250,Nicolas Haas,chSUI,MF,Empoli,28,1996,10,2,287,3.2,0,0,0,0,0,0,1,0,0,0,0.1,0.1,2,9,2,0,0,0,0,0,0,0.02,0.02,0,0.02,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
251,Saad El Haddad,maMAR,MF,Venezia,19,2005,3,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0.07,0.07,0,0.07,Matches
252,Antoine Hainaut,frFRA,"DF,FW",Parma,22,2002,25,10,"1,206",13.4,2,0,2,2,0,0,4,0,0.8,0.8,1,1.8,22,34,37,0.15,0,0.15,0.15,0.15,0.06,0.08,0.14,0.06,0.14,Matches
253,Mohamed Haj,tnTUN,MF,Parma,19,2005,15,3,453,5,1,2,3,1,0,0,4,0,0.6,0.6,1.2,1.8,6,13,28,0.2,0.4,0.6,0.2,0.6,0.13,0.24,0.36,0.13,0.36,Matches
254,Ridgeciano Haps,srSUR,DF,Venezia,31,1993,25,14,"1,369",15.2,1,1,2,1,0,0,3,0,1.2,1.2,0.7,1.9,26,52,47,0.07,0.07,0.13,0.07,0.13,0.08,0.05,0.13,0.08,0.13,Matches
255,Abdou Harroui,nlNED,"MF,FW",Hellas Verona,26,1998,10,5,463,5.1,1,2,3,1,0,0,1,0,2.2,2.2,0.4,2.6,23,21,34,0.19,0.39,0.58,0.19,0.58,0.43,0.09,0.51,0.43,0.51,Matches
256,Liam Henderson,sctSCO,MF,Empoli,28,1996,36,27,"2,337",26,0,4,4,0,0,0,10,0,0.7,0.7,3.9,4.5,18,108,54,0,0.15,0.15,0,0.15,0.03,0.15,0.17,0.03,0.17,Matches
257,Mario Hermoso,esESP,DF,Roma,29,1995,8,2,251,2.8,0,0,0,0,0,0,2,1,0.1,0.1,0,0.1,3,14,5,0,0,0,0,0,0.02,0,0.02,0.02,0.02,Matches
258,Theo Hernández,frFRA,DF,Milan,26,1997,33,30,"2,696",30,4,3,7,4,0,1,4,1,2.7,1.9,4.7,6.6,93,132,148,0.13,0.1,0.23,0.13,0.23,0.09,0.16,0.25,0.06,0.22,Matches
259,Hernani,brBRA,MF,Parma,30,1994,25,15,"1,327",14.7,3,3,6,0,3,3,7,0,2.8,0.5,1.5,2,29,78,40,0.2,0.2,0.41,0,0.2,0.19,0.1,0.3,0.03,0.14,Matches
260,Isak Hien,seSWE,DF,Atalanta,25,1999,30,27,"2,327",25.9,0,0,0,0,0,0,10,0,1,1,0.1,1.1,7,51,3,0,0,0,0,0,0.04,0,0.04,0.04,0.04,Matches
261,Emil Holm,seSWE,DF,Bologna,24,2000,21,12,"1,137",12.6,1,1,2,1,0,0,3,0,0.6,0.6,0.7,1.3,29,49,43,0.08,0.08,0.16,0.08,0.16,0.05,0.06,0.1,0.05,0.1,Matches
262,Mats Hummels,deGER,DF,Roma,35,1988,14,11,915,10.2,0,0,0,0,0,0,1,0,0.5,0.5,0.1,0.5,4,26,1,0,0,0,0,0,0.05,0.01,0.05,0.05,0.05,Matches
263,Elseid Hysaj,alALB,DF,Lazio,30,1994,11,4,424,4.7,0,3,3,0,0,0,2,1,0.2,0.2,1.6,1.8,4,14,18,0,0.64,0.64,0,0.64,0.04,0.35,0.38,0.04,0.38,Matches
264,Arijon Ibrahimović,deGER,MF,Lazio,18,2005,1,0,8,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0.85,0,0.85,0.85,0.85,Matches
265,Jay Idzes,idIDN,DF,Venezia,24,2000,35,35,"3,127",34.7,1,0,1,1,0,0,5,0,1.8,1.8,0.7,2.5,15,84,15,0.03,0,0.03,0.03,0.03,0.05,0.02,0.07,0.05,0.07,Matches
266,Jonathan Ikone,frFRA,FW,Como,26,1998,13,5,540,6,2,0,2,2,0,0,1,0,1.8,1.8,0.2,1.9,23,17,55,0.33,0,0.33,0.33,0.33,0.29,0.03,0.32,0.29,0.32,Matches
267,Jonathan Ikone,frFRA,"FW,MF",Fiorentina,26,1998,14,1,334,3.7,0,0,0,0,0,0,0,0,0.8,0.8,0.1,0.9,12,13,39,0,0,0,0,0,0.21,0.02,0.23,0.21,0.23,Matches
268,Ivan Ilić,rsSRB,MF,Torino,23,2001,19,9,920,10.2,1,0,1,1,0,0,4,0,0.9,0.9,1.1,2.1,24,45,41,0.1,0,0.1,0.1,0.1,0.09,0.11,0.2,0.09,0.2,Matches
269,Samuel Iling-Junior,engENG,"FW,MF",Bologna,20,2003,7,0,118,1.3,1,0,1,1,0,0,0,0,0.1,0.1,0.1,0.3,5,7,27,0.76,0,0.76,0.76,0.76,0.11,0.09,0.19,0.11,0.19,Matches
270,Alessio Iovine,itITA,"DF,FW",Como,33,1991,10,3,387,4.3,0,0,0,0,0,0,2,0,0,0,0.2,0.2,9,6,8,0,0,0,0,0,0.01,0.05,0.06,0.01,0.06,Matches
271,Gustav Isaksen,dkDEN,FW,Lazio,23,2001,37,29,"2,210",24.6,4,2,6,4,0,0,5,0,5.2,5.2,2.1,7.3,95,46,249,0.16,0.08,0.24,0.16,0.24,0.21,0.09,0.3,0.21,0.3,Matches
272,Ardian Ismajli,alALB,DF,Empoli,27,1996,29,29,"2,508",27.9,0,0,0,0,0,0,3,0,0.3,0.3,0,0.4,3,38,1,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches
273,Armando Izzo,itITA,DF,Monza,32,1992,30,28,"2,435",27.1,1,1,2,1,0,0,12,0,0.4,0.4,0.8,1.2,12,72,12,0.04,0.04,0.07,0.04,0.07,0.02,0.03,0.05,0.02,0.05,Matches
274,Fellipe Jack,brBRA,DF,Como,18,2006,7,1,171,1.9,0,0,0,0,0,0,2,0,0,0,0.1,0.1,2,8,1,0,0,0,0,0,0,0.03,0.03,0,0.03,Matches
275,Ali Jasim,iqIRQ,"FW,DF",Como,20,2004,2,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
276,Gaby Jean,frFRA,DF,Lecce,24,2000,19,16,"1,388",15.4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,8,42,3,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,Matches
277,Juan Jesus,brBRA,DF,Napoli,33,1991,15,12,"1,074",11.9,0,1,1,0,0,0,2,0,0.3,0.3,0,0.4,3,50,2,0,0.08,0.08,0,0.08,0.03,0,0.03,0.03,0.03,Matches
278,Alejandro Jiménez,esESP,"DF,FW",Milan,19,2005,22,14,"1,266",14.1,0,1,1,0,0,0,6,0,0.8,0.8,1.3,2.1,55,37,72,0,0.07,0.07,0,0.07,0.06,0.09,0.15,0.06,0.15,Matches
279,Þórir Jóhann Helgason,isISL,MF,Lecce,23,2000,21,13,"1,156",12.8,0,4,4,0,0,0,0,0,1.2,1.2,1.1,2.3,20,38,58,0,0.31,0.31,0,0.31,0.09,0.09,0.18,0.09,0.18,Matches
280,Jesse Joronen,fiFIN,GK,Venezia,31,1993,8,7,703,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
281,Luka Jović,rsSRB,"FW,MF",Milan,26,1997,15,6,557,6.2,2,0,2,2,0,0,1,0,2.4,2.4,1.4,3.8,8,26,24,0.32,0,0.32,0.32,0.32,0.38,0.22,0.61,0.38,0.61,Matches
282,Mohamed Kaba,frFRA,MF,Lecce,22,2001,15,2,452,5,0,0,0,0,0,0,1,0,0.3,0.3,0,0.4,3,18,8,0,0,0,0,0,0.07,0.01,0.08,0.07,0.08,Matches
283,Christian Kabasele,beBEL,DF,Udinese,33,1991,16,12,"1,161",12.9,2,0,2,2,0,0,0,0,1.5,1.5,0.4,1.9,9,44,7,0.16,0,0.16,0.16,0.16,0.12,0.03,0.14,0.12,0.14,Matches
284,Pierre Kalulu,frFRA,DF,Juventus,24,2000,29,25,"2,337",26,1,0,1,1,0,0,2,1,0.7,0.7,0.5,1.2,48,117,24,0.04,0,0.04,0.04,0.04,0.03,0.02,0.05,0.03,0.05,Matches
285,Hassane Kamara,ciCIV,DF,Udinese,30,1994,30,25,"2,001",22.2,1,4,5,1,0,0,8,1,0.9,0.9,2.7,3.6,52,61,103,0.04,0.18,0.22,0.04,0.22,0.04,0.12,0.16,0.04,0.16,Matches
286,Yann Karamoh,frFRA,"MF,FW",Torino,26,1998,29,10,"1,046",11.6,0,1,1,0,0,0,2,0,1.2,1.2,0.9,2.2,37,28,80,0,0.09,0.09,0,0.09,0.11,0.08,0.18,0.11,0.18,Matches
287,Jesper Karlsson,seSWE,FW,Bologna,26,1998,7,3,298,3.3,1,0,1,1,0,0,1,0,0.7,0.7,0.1,0.8,6,6,31,0.3,0,0.3,0.3,0.3,0.22,0.03,0.25,0.22,0.25,Matches
288,Jesper Karlsson,seSWE,FW,Lecce,26,1998,13,6,495,5.5,1,0,1,0,1,1,2,0,1.5,0.7,0.6,1.3,11,12,32,0.18,0,0.18,0,0,0.26,0.12,0.38,0.12,0.24,Matches
289,Jesper Karlström,seSWE,MF,Udinese,29,1995,37,36,"3,186",35.4,0,3,3,0,0,0,9,0,0.7,0.7,1.1,1.8,23,135,46,0,0.08,0.08,0,0.08,0.02,0.03,0.05,0.02,0.05,Matches
290,Lior Kasa,ilISR,"MF,FW",Genoa,18,2005,8,2,230,2.6,0,0,0,0,0,0,2,0,1.1,1.1,0.1,1.2,1,7,7,0,0,0,0,0,0.45,0.03,0.48,0.45,0.48,Matches
291,Grigoris Kastanos,cyCYP,"MF,FW",Hellas Verona,26,1998,27,8,872,9.7,1,1,2,1,0,0,4,0,1,1,1.7,2.7,12,34,27,0.1,0.1,0.21,0.1,0.21,0.1,0.17,0.28,0.1,0.28,Matches
292,Michael Kayode,itITA,"DF,FW",Fiorentina,20,2004,5,1,127,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,3,8,6,0,0,0,0,0,0.07,0.13,0.21,0.07,0.21,Matches
293,Moise Kean,itITA,FW,Fiorentina,24,2000,32,31,"2,704",30,19,3,22,18,1,2,6,0,19.4,17.9,1.9,19.7,42,26,143,0.63,0.1,0.73,0.6,0.7,0.65,0.06,0.71,0.59,0.66,Matches
294,Mandela Keita,beBEL,MF,Parma,22,2002,30,24,"1,826",20.3,0,2,2,0,0,0,6,1,0.1,0.1,1,1.2,13,50,5,0,0.1,0.1,0,0.1,0.01,0.05,0.06,0.01,0.06,Matches
295,Lloyd Kelly,engENG,DF,Juventus,25,1998,12,11,"1,013",11.3,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.5,10,36,26,0,0,0,0,0,0.04,0.01,0.05,0.04,0.05,Matches
296,Marc-Oliver Kempf,deGER,DF,Como,29,1995,31,30,"2,615",29.1,0,0,0,0,0,0,6,1,1.6,1.6,1.2,2.7,17,85,4,0,0,0,0,0,0.05,0.04,0.09,0.05,0.09,Matches
297,Kialonda,aoANG,DF,Lecce,26,1997,24,24,"2,144",23.8,0,1,1,0,0,0,3,0,1.1,1.1,0.4,1.6,4,34,5,0,0.04,0.04,0,0.04,0.05,0.02,0.07,0.05,0.07,Matches
298,Magnus Kofod Andersen,dkDEN,MF,Venezia,25,1999,14,7,695,7.7,1,1,2,1,0,0,1,0,0.3,0.3,0.5,0.7,7,24,18,0.13,0.13,0.26,0.13,0.26,0.04,0.06,0.1,0.04,0.1,Matches
299,Sead Kolašinac,baBIH,DF,Atalanta,31,1993,23,23,"1,903",21.1,0,2,2,0,0,0,7,0,0.8,0.8,1.8,2.6,52,142,47,0,0.09,0.09,0,0.09,0.04,0.09,0.12,0.04,0.12,Matches
300,Randal Kolo Muani,frFRA,FW,Juventus,25,1998,16,13,"1,160",12.9,8,1,9,7,1,1,0,0,4.7,3.9,1.6,5.5,21,20,100,0.62,0.08,0.7,0.54,0.62,0.36,0.12,0.49,0.3,0.43,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
301,Ismael Konate,ciCIV,"FW,MF",Empoli,18,2006,12,0,116,1.3,0,1,1,0,0,0,0,0,0.2,0.2,0,0.2,5,2,7,0,0.78,0.78,0,0.78,0.15,0.03,0.19,0.15,0.19,Matches
302,Manu Koné,frFRA,MF,Roma,23,2001,34,31,"2,572",28.6,2,1,3,2,0,0,6,0,3.4,3.4,1.7,5,70,144,50,0.07,0.03,0.1,0.07,0.1,0.12,0.06,0.18,0.12,0.18,Matches
303,Teun Koopmeiners,nlNED,"MF,FW",Juventus,26,1998,28,23,"1,994",22.2,3,3,6,3,0,0,3,0,3.9,3.9,2.9,6.8,32,89,127,0.14,0.14,0.27,0.14,0.27,0.17,0.13,0.31,0.17,0.31,Matches
304,Odilon Kossounou,ciCIV,DF,Atalanta,23,2001,18,12,"1,125",12.5,0,0,0,0,0,0,1,0,0.5,0.5,0,0.6,13,46,14,0,0,0,0,0,0.04,0,0.04,0.04,0.04,Matches
305,Christian Kouamé,ciCIV,"FW,MF",Fiorentina,26,1997,18,5,622,6.9,0,1,1,0,0,0,1,0,1.1,1.1,1.5,2.5,7,16,46,0,0.14,0.14,0,0.14,0.15,0.21,0.37,0.15,0.37,Matches
306,Christian Kouamé,ciCIV,"FW,MF",Empoli,26,1997,8,5,507,5.6,1,0,1,1,0,0,0,0,2.7,2.7,0.7,3.3,5,13,39,0.18,0,0.18,0.18,0.18,0.47,0.12,0.59,0.47,0.59,Matches
307,Viktor Kovalenko,uaUKR,MF,Empoli,28,1996,6,0,77,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,1,4,3,0,0,0,0,0,0.12,0,0.12,0.12,0.12,Matches
308,Mateusz Kowalski,plPOL,MF,Parma,19,2005,1,1,56,0.6,0,0,0,0,0,0,0,0,0.4,0.4,0,0.4,0,0,2,0,0,0,0,0,0.69,0,0.69,0.69,0.69,Matches
309,Thomas Kristensen,dkDEN,DF,Udinese,22,2002,24,19,"1,754",19.5,1,0,1,1,0,0,5,0,0.9,0.9,0.3,1.2,19,76,19,0.05,0,0.05,0.05,0.05,0.05,0.02,0.06,0.05,0.06,Matches
310,Nikola Krstović,meMNE,FW,Lecce,24,2000,37,37,"3,057",34,11,5,16,9,2,3,6,0,12.1,9.7,2.9,12.6,42,56,149,0.32,0.15,0.47,0.26,0.41,0.36,0.08,0.44,0.29,0.37,Matches
311,Khvicha Kvaratskhelia,geGEO,"FW,MF",Napoli,23,2001,17,15,"1,178",13.1,5,3,8,4,1,1,1,0,4.1,3.4,3.7,7,74,57,89,0.38,0.23,0.61,0.31,0.53,0.32,0.28,0.6,0.26,0.54,Matches
312,Giorgos Kyriakopoulos,grGRE,DF,Monza,28,1996,34,33,"2,845",31.6,2,4,6,2,0,0,5,0,0.9,0.9,3.3,4.2,67,97,132,0.06,0.13,0.19,0.06,0.19,0.03,0.1,0.13,0.03,0.13,Matches
313,Mathis Lambourde,frFRA,"FW,MF",Hellas Verona,18,2006,7,0,89,1,1,0,1,1,0,0,1,0,0.2,0.2,0.1,0.2,1,0,12,1.01,0,1.01,1.01,1.01,0.15,0.09,0.24,0.15,0.24,Matches
314,Gianluca Lapadula,pePER,"FW,MF",Cagliari,34,1990,12,1,310,3.4,0,0,0,0,0,0,1,0,1.4,1.4,0.1,1.4,7,7,16,0,0,0,0,0,0.4,0.02,0.42,0.4,0.42,Matches
315,Valentino Lazaro,atAUT,"DF,FW",Torino,28,1996,33,26,"2,307",25.6,0,6,6,0,0,0,6,0,1,1,3.3,4.4,35,76,131,0,0.23,0.23,0,0.23,0.04,0.13,0.17,0.04,0.17,Matches
316,Darko Lazović,rsSRB,"DF,MF",Hellas Verona,33,1990,27,17,"1,459",16.2,2,3,5,1,1,1,0,0,2.5,1.7,3.4,5.1,22,40,88,0.12,0.19,0.31,0.06,0.25,0.15,0.21,0.36,0.11,0.31,Matches
317,Manuel Lazzari,itITA,DF,Lazio,30,1993,25,16,"1,406",15.6,0,1,1,0,0,0,3,0,0.1,0.1,1.3,1.4,72,66,96,0,0.06,0.06,0,0.06,0.01,0.08,0.09,0.01,0.09,Matches
318,Enzo Le Fée,frFRA,MF,Roma,24,2000,6,4,318,3.5,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,15,28,3,0,0,0,0,0,0.06,0.03,0.1,0.06,0.1,Matches
319,Nicola Leali,itITA,GK,Genoa,31,1993,29,29,"2,610",29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
320,Rafael Leão,ptPOR,FW,Milan,25,1999,34,25,"2,323",25.8,8,8,16,8,0,0,5,0,7.6,7.6,8.4,15.9,123,93,262,0.31,0.31,0.62,0.31,0.62,0.29,0.32,0.62,0.29,0.62,Matches
321,Stefan Lekovic,rsSRB,DF,Monza,20,2004,7,3,367,4.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,4,15,2,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches
322,Nunzio Lella,itITA,MF,Venezia,24,2000,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
323,Giovanni Leoni,itITA,DF,Parma,17,2006,17,14,"1,199",13.3,1,0,1,1,0,0,3,1,0.1,0.1,0,0.1,0,21,5,0.08,0,0.08,0.08,0.08,0.01,0,0.01,0.01,0.01,Matches
324,Ben Lhassine Kone,ciCIV,MF,Como,24,2000,4,0,51,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches
325,Mattia Liberali,itITA,MF,Milan,17,2007,1,1,61,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,1,5,4,0,0,0,0,0,0.1,0.03,0.14,0.1,0.14,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
326,Karol Linetty,plPOL,MF,Torino,29,1995,28,18,"1,540",17.1,1,0,1,1,0,0,6,0,1.1,1.1,0.9,2,18,47,19,0.06,0,0.06,0.06,0.06,0.06,0.06,0.12,0.06,0.12,Matches
327,Dailon Livramento,cvCPV,"FW,MF",Hellas Verona,23,2001,29,8,940,10.4,1,1,2,1,0,0,2,1,1.8,1.8,0.9,2.7,23,13,67,0.1,0.1,0.19,0.1,0.19,0.17,0.09,0.26,0.17,0.26,Matches
328,Stanislav Lobotka,skSVK,MF,Napoli,29,1994,32,31,"2,636",29.3,0,1,1,0,0,0,3,0,0.3,0.3,1.2,1.5,30,118,32,0,0.03,0.03,0,0.03,0.01,0.04,0.05,0.01,0.05,Matches
329,Manuel Locatelli,itITA,MF,Juventus,26,1998,36,34,"2,822",31.4,2,2,4,1,1,1,9,0,1.8,1,2.5,3.5,33,294,33,0.06,0.06,0.13,0.03,0.1,0.06,0.08,0.14,0.03,0.11,Matches
330,Ruben Loftus-Cheek,engENG,MF,Milan,28,1996,19,10,"1,037",11.5,0,0,0,0,0,0,3,0,0.7,0.7,1.9,2.6,27,51,32,0,0,0,0,0,0.06,0.16,0.22,0.06,0.22,Matches
331,Ademola Lookman,ngNGA,"MF,FW",Atalanta,26,1997,31,28,"2,247",25,15,5,20,14,1,1,4,0,10.3,9.5,7.1,16.7,142,73,316,0.6,0.2,0.8,0.56,0.76,0.41,0.29,0.7,0.38,0.67,Matches
