Rk,Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG,Matches
452,Haret Ortega,mxMEX,"DF,MF",FC Juárez,24,2000,13,7,734,8.2,1,0,1,1,0,0,5,0,0.1,0.1,0.1,0.1,0,10,1,0.12,0,0.12,0.12,0.12,0.01,0.01,0.02,0.01,0.02,Matches
453,Kevin Ortega,mxMEX,MF,Atlético,22,2002,3,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
454,Miguel Ortega,mxMEX,GK,Tijuana,29,1995,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
455,Pablo Ortiz,mxMEX,DF,Querétaro,22,2002,19,7,848,9.4,0,1,1,0,0,0,2,0,0.2,0.2,0.2,0.3,9,18,15,0,0.11,0.11,0,0.11,0.02,0.02,0.03,0.02,0.03,Matches
456,Youssef Ortiz,mxMEX,DF,León,17,2006,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Matches
457,José Pablo Saldívar,mxMEX,MF,Pachuca,21,2003,5,4,291,3.2,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,Matches
458,Juan Pablo Vigón,mxMEX,"MF,FW",UANL,33,1991,20,2,419,4.7,1,0,1,0,1,1,0,0,2,1.3,0.3,1.6,9,18,26,0.21,0,0.21,0,0,0.44,0.07,0.51,0.27,0.34,Matches
459,Jose Pachuca,mxMEX,DF,Puebla,19,2005,26,18,"1,521",16.9,0,0,0,0,0,0,3,0,0.2,0.2,0,0.3,2,27,5,0,0,0,0,0,0.01,0,0.02,0.01,0.02,Matches
460,Alex Padilla,esESP,GK,UNAM,20,2003,10,10,900,10,0,0,0,0,0,0,1,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
461,Jonathan Padilla,mxMEX,"MF,FW",Guadalajara,18,2005,25,9,968,10.8,4,2,6,4,0,0,2,0,2.5,2.5,1.1,3.6,26,25,68,0.37,0.19,0.56,0.37,0.56,0.23,0.1,0.33,0.23,0.33,Matches
462,Joshua Palacios,mxMEX,MF,Necaxa,17,2007,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
463,Agustín Palavecino,arARG,MF,Necaxa,27,1996,34,34,"2,948",32.8,7,6,13,7,0,0,7,0,5.4,5.4,6.3,11.7,64,275,123,0.21,0.18,0.4,0.21,0.4,0.16,0.19,0.36,0.16,0.36,Matches
464,Arturo Palma,mxMEX,"DF,MF",Necaxa,22,2002,13,5,529,5.9,1,1,2,1,0,0,2,0,0.9,0.9,0.7,1.7,16,10,38,0.17,0.17,0.34,0.17,0.34,0.15,0.13,0.28,0.15,0.28,Matches
465,José Paradela,arARG,"MF,FW",Necaxa,25,1998,34,34,"2,879",32,11,12,23,7,4,4,6,0,9.6,6.5,5.9,12.4,92,179,158,0.34,0.38,0.72,0.22,0.59,0.3,0.19,0.49,0.2,0.39,Matches
466,Bernardo Parra,mxMEX,MF,UANL,19,2005,10,6,541,6,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.2,3,27,6,0,0,0,0,0,0.01,0.03,0.04,0.01,0.04,Matches
467,Paulinho,ptPOR,FW,Toluca,31,1992,32,30,"2,649",29.4,25,7,32,25,0,1,6,0,18.6,17.8,4.1,21.9,31,57,164,0.85,0.24,1.09,0.85,1.09,0.63,0.14,0.77,0.61,0.74,Matches
468,Denilson Paz,mxMEX,MF,Puebla,19,2005,2,0,40,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Matches
469,Pedro Pedraza,mxMEX,MF,Pachuca,24,2000,30,18,"1,670",18.6,1,0,1,1,0,0,9,0,0.4,0.4,0.2,0.6,10,64,16,0.05,0,0.05,0.05,0.05,0.02,0.01,0.03,0.02,0.03,Matches
470,Federico Pereira,uyURU,DF,Toluca,24,2000,23,23,"2,025",22.5,1,0,1,1,0,0,5,0,0.7,0.7,0.1,0.8,18,68,2,0.04,0,0.04,0.04,0.04,0.03,0,0.03,0.03,0.03,Matches
471,Aldahir Perez,mxMEX,MF,Querétaro,19,2004,14,9,720,8,2,0,2,2,0,0,1,0,0.9,0.9,0.2,1.1,12,35,16,0.25,0,0.25,0.25,0.25,0.11,0.03,0.14,0.11,0.14,Matches
472,Sebastián Pérez Bouquet,mxMEX,"MF,FW",FC Juárez,21,2003,3,0,33,0.4,0,1,1,0,0,0,0,0,0,0,0.1,0.1,1,3,3,0,2.73,2.73,0,2.73,0,0.4,0.4,0,0.4,Matches
473,Sebastián Pérez Bouquet,mxMEX,MF,Atlético,21,2003,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
474,Jonathan Pérez,mxMEX,DF,Santos,18,2005,14,12,984,10.9,1,0,1,1,0,0,4,0,0.8,0.8,0,0.8,4,22,4,0.09,0,0.09,0.09,0.09,0.07,0,0.07,0.07,0.07,Matches
475,Pavel Pérez,mxMEX,"MF,FW",Necaxa,26,1998,16,10,855,9.5,4,1,5,4,0,0,1,0,1.3,1.3,1.4,2.7,38,46,50,0.42,0.11,0.53,0.42,0.53,0.13,0.15,0.28,0.13,0.28,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
476,Pavel Pérez,mxMEX,"MF,FW",Guadalajara,26,1998,6,1,144,1.6,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,10,8,17,0,0,0,0,0,0.16,0.07,0.23,0.16,0.23,Matches
477,Jonathan Perlaza,ecECU,"DF,MF",Querétaro,26,1997,14,5,544,6,0,0,0,0,0,0,1,0,0,0,0.3,0.3,13,14,26,0,0,0,0,0,0,0.04,0.05,0,0.05,Matches
478,Yan Phillipe,brBRA,"FW,MF",Atlético,20,2004,21,9,788,8.8,2,0,2,2,0,0,1,1,2.2,2.2,0.3,2.5,22,15,57,0.23,0,0.23,0.23,0.23,0.25,0.03,0.28,0.25,0.28,Matches
479,Cristiano Piccini,itITA,DF,Atlético,31,1992,4,4,298,3.3,0,0,0,0,0,0,0,0,0,0,0,0,11,8,5,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
480,Jesús Piñuelas,mxMEX,MF,Toluca,26,1998,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
481,Jesús Piñuelas,mxMEX,DF,Querétaro,26,1998,4,2,215,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,Matches
482,Gonzalo Piovi,arARG,DF,Cruz Azul,29,1994,27,26,"2,304",25.6,0,3,3,0,0,0,10,2,1.3,1.3,0.8,2.2,33,170,36,0,0.12,0.12,0,0.12,0.05,0.03,0.08,0.05,0.08,Matches
483,Guido Pizarro,arARG,"DF,MF",UANL,34,1990,24,24,"2,159",24,2,0,2,2,0,0,4,1,1.5,1.5,0.8,2.3,21,97,20,0.08,0,0.08,0.08,0.08,0.06,0.03,0.1,0.06,0.1,Matches
484,Rodolfo Pizarro,mxMEX,"MF,FW",Mazatlán,30,1994,23,16,"1,548",17.2,0,0,0,0,0,0,2,0,0.8,0.8,1.2,2,47,82,109,0,0,0,0,0,0.05,0.07,0.11,0.05,0.11,Matches
485,Jackson Porozo,ecECU,DF,Tijuana,23,2000,13,13,"1,103",12.3,0,0,0,0,0,0,4,0,1,1,0,1,1,12,3,0,0,0,0,0,0.08,0,0.08,0.08,0.08,Matches
486,Osvaldo Rodríguez del Portal,mxMEX,"DF,FW",UANL,27,1996,4,3,172,1.9,0,0,0,0,0,0,1,0,0,0,0,0,3,9,2,0,0,0,0,0,0,0,0,0,0,Matches
487,Osvaldo Rodríguez del Portal,mxMEX,"FW,DF",León,27,1996,2,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
488,Walter Portales,usUSA,"DF,FW",América,20,2004,2,1,94,1,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.5,5,2,4,0,0,0,0,0,0.05,0.44,0.49,0.05,0.49,Matches
489,Adonis Preciado,ecECU,"FW,MF",Querétaro,27,1997,15,14,"1,232",13.7,4,1,5,4,0,0,6,0,1.8,1.8,1,2.8,51,18,103,0.29,0.07,0.37,0.29,0.37,0.13,0.08,0.21,0.13,0.21,Matches
490,Ayrton Preciado,ecECU,"MF,DF",Querétaro,30,1994,5,1,132,1.5,1,0,1,1,0,0,2,1,0.1,0.1,0,0.2,6,3,12,0.68,0,0.68,0.68,0.68,0.09,0.03,0.12,0.09,0.12,Matches
491,Ronaldo Prieto,mxMEX,DF,Santos,27,1997,4,2,209,2.3,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.3,3,5,1,0,0,0,0,0,0.05,0.06,0.11,0.05,0.11,Matches
492,Luis Puente,mxMEX,FW,Pachuca,21,2003,2,2,98,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0,1,4,0,0,0,0,0,0.17,0.03,0.21,0.17,0.21,Matches
493,Alan Pulido,mxMEX,FW,Guadalajara,33,1991,10,7,532,5.9,2,0,2,2,0,0,1,0,2.2,2.2,0.3,2.5,7,13,30,0.34,0,0.34,0.34,0.34,0.38,0.05,0.43,0.38,0.43,Matches
494,Ignacio Pussetto,arARG,"FW,MF",UNAM,28,1995,28,18,"1,611",17.9,7,2,9,7,0,0,3,0,7.8,7.8,0.7,8.4,23,48,90,0.39,0.11,0.5,0.39,0.5,0.43,0.04,0.47,0.43,0.47,Matches
495,Piero Quispe,pePER,MF,UNAM,22,2001,31,20,"1,828",20.3,4,1,5,4,0,0,3,1,2.1,2.1,2.3,4.4,73,177,76,0.2,0.05,0.25,0.2,0.25,0.1,0.11,0.22,0.1,0.22,Matches
496,Alonso Ramírez,mxMEX,MF,Atlas,22,2001,2,0,53,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Matches
497,Diego Ramirez,mxMEX,FW,UANL,17,2007,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
498,Héctor Ramírez,mxMEX,DF,UNAM,20,2004,2,2,114,1.3,0,1,1,0,0,0,0,0,0,0,0.1,0.1,2,3,1,0,0.79,0.79,0,0.79,0,0.06,0.06,0,0.06,Matches
499,Miguel Ramírez,usUSA,"MF,FW",América,22,2002,7,3,318,3.5,0,1,1,0,0,0,1,0,0.3,0.3,1.1,1.4,8,15,22,0,0.28,0.28,0,0.28,0.08,0.3,0.38,0.08,0.38,Matches
500,Paulo Ramírez,mxMEX,MF,Atlas,21,2002,18,6,621,6.9,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.5,3,23,8,0,0,0,0,0,0.03,0.05,0.08,0.03,0.08,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
501,Sergio Ramos,esESP,DF,Monterrey,38,1986,8,8,692,7.7,3,0,3,2,1,1,2,1,1.8,1.1,0.1,1.1,2,34,0,0.39,0,0.39,0.26,0.26,0.24,0.01,0.25,0.14,0.15,Matches
502,José Rangel Aguilar,mxMEX,GK,Guadalajara,24,2000,32,32,"2,879",32,0,0,0,0,0,0,6,1,0,0,0.2,0.2,0,2,0,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
503,Luis Rey,mxMEX,DF,Guadalajara,21,2002,15,9,778,8.6,1,0,1,1,0,0,3,1,0.7,0.7,0,0.7,4,16,2,0.12,0,0.12,0.12,0.12,0.08,0,0.08,0.08,0.08,Matches
504,Cristian Reyes,mxMEX,"MF,FW",Monterrey,18,2006,2,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,Matches
505,Diego Reyes,mxMEX,MF,América,16,2007,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Matches
506,Diego Reyes,mxMEX,DF,UANL,31,1992,18,12,"1,140",12.7,0,0,0,0,0,0,2,0,0.4,0.4,0.3,0.7,13,36,2,0,0,0,0,0,0.03,0.02,0.06,0.03,0.06,Matches
507,Israel Reyes,mxMEX,DF,América,24,2000,28,23,"2,141",23.8,2,0,2,2,0,0,2,0,2,2,0.3,2.3,12,99,20,0.08,0,0.08,0.08,0.08,0.08,0.01,0.1,0.08,0.1,Matches
508,Salvador Reyes,mxMEX,DF,León,26,1998,34,32,"2,852",31.7,1,1,2,1,0,0,4,0,0.7,0.7,1.9,2.6,76,98,121,0.03,0.03,0.06,0.03,0.06,0.02,0.06,0.08,0.02,0.08,Matches
509,Emanuel Reynoso,arARG,"MF,FW",Tijuana,28,1995,16,12,"1,001",11.1,3,3,6,3,0,0,3,0,1.7,1.7,2,3.7,36,100,100,0.27,0.27,0.54,0.27,0.54,0.15,0.18,0.33,0.15,0.33,Matches
510,Luis Ricardo Reyes,mxMEX,DF,Atlas,33,1991,17,15,"1,374",15.3,1,1,2,1,0,0,2,0,1.1,1.1,2,3.1,25,55,51,0.07,0.07,0.13,0.07,0.13,0.08,0.13,0.21,0.08,0.21,Matches
511,Luis Ricardo Reyes,mxMEX,DF,Monterrey,33,1991,5,4,299,3.3,0,0,0,0,0,0,1,0,0,0,0.1,0.1,3,24,19,0,0,0,0,0,0,0.04,0.04,0,0.04,Matches
512,Ángel Rico,mxMEX,MF,UNAM,19,2005,21,10,858,9.5,1,0,1,1,0,0,2,0,1.3,1.3,1,2.3,13,42,42,0.1,0,0.1,0.1,0.1,0.13,0.1,0.24,0.13,0.24,Matches
513,Emiliano Rigoni,arARG,"FW,MF",León,31,1993,13,6,478,5.3,1,1,2,1,0,0,1,0,1.1,1.1,1.2,2.2,14,22,47,0.19,0.19,0.38,0.19,0.38,0.2,0.22,0.42,0.2,0.42,Matches
514,Martín Río,arARG,"MF,DF",Querétaro,23,2001,11,7,659,7.3,0,0,0,0,0,0,2,0,0.3,0.3,0,0.4,4,29,8,0,0,0,0,0,0.04,0.01,0.05,0.04,0.05,Matches
515,Víctor Ríos,mxMEX,"DF,MF",Atlas,20,2004,25,18,"1,606",17.8,1,0,1,1,0,0,4,0,1.4,1.4,0.3,1.8,10,45,5,0.06,0,0.06,0.06,0.06,0.08,0.02,0.1,0.08,0.1,Matches
516,Jesús Rivas,mxMEX,DF,Puebla,21,2002,12,9,856,9.5,0,1,1,0,0,0,2,0,0,0,1.1,1.1,12,26,26,0,0.11,0.11,0,0.11,0,0.11,0.12,0,0.12,Matches
517,Jesús Rivas,mxMEX,DF,UNAM,21,2002,3,1,141,1.6,0,1,1,0,0,0,0,0,0,0,0.1,0.1,1,6,3,0,0.64,0.64,0,0.64,0.02,0.05,0.06,0.02,0.06,Matches
518,Ulises Rivas,mxMEX,"MF,DF",UNAM,28,1996,22,11,923,10.3,1,0,1,1,0,0,2,0,1,1,0.3,1.3,5,24,23,0.1,0,0.1,0.1,0.1,0.1,0.02,0.13,0.1,0.13,Matches
519,Christian Rivera,coCOL,MF,Tijuana,28,1996,20,16,"1,427",15.9,5,0,5,1,4,4,2,0,3.9,0.8,0.2,1,12,71,12,0.32,0,0.32,0.06,0.06,0.25,0.01,0.26,0.05,0.06,Matches
520,Ignacio Rivero,uyURU,"MF,DF",Cruz Azul,32,1992,30,22,"1,996",22.2,10,3,13,10,0,0,5,0,4.7,4.7,3.7,8.4,26,79,140,0.45,0.14,0.59,0.45,0.59,0.21,0.17,0.38,0.21,0.38,Matches
521,Ángel Robles,mxMEX,"MF,FW",Puebla,22,2001,10,3,240,2.7,0,0,0,0,0,0,0,0,1.4,1.4,0,1.4,1,4,6,0,0,0,0,0,0.52,0,0.53,0.52,0.53,Matches
522,Carlos Robles,mxMEX,MF,Atlas,24,2000,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
